Zeit;Kanal A
(ms);(mV)

-1,73187464;-14,33624000
-1,72687464;-13,77768000
-1,72187464;-13,77768000
-1,71687464;-13,21912000
-1,71187464;-12,28839000
-1,70687464;-11,35704000
-1,70187464;-10,05413000
-1,69687464;-10,05413000
-1,69187464;-10,05413000
-1,68687464;-9,12278500
-1,68187464;-9,12278500
-1,67687464;-9,30917700
-1,67187464;-9,49557100
-1,66687464;-9,49557100
-1,66187464;-9,12278500
-1,65687464;-9,49557100
-1,65187464;-9,49557100
-1,64687464;-9,68134800
-1,64187464;-10,79847000
-1,63687464;-10,05413000
-1,63187464;-10,98487000
-1,62687464;-11,35704000
-1,62187464;-11,91621000
-1,61687464;-12,47478000
-1,61187464;-12,28839000
-1,60687464;-12,10199000
-1,60187464;-11,91621000
-1,59687464;-11,17126000
-1,59187464;-11,35704000
-1,58687464;-11,17126000
-1,58187464;-11,35704000
-1,57687464;-11,35704000
-1,57187464;-10,23991000
-1,56687464;-10,05413000
-1,56187464;-9,68134800
-1,55687464;-9,49557100
-1,55187464;-9,12278500
-1,54687464;-9,49557100
-1,54187464;-9,12278500
-1,53687464;-9,12278500
-1,53187464;-9,12278500
-1,52687464;-8,75061500
-1,52187464;-9,68134800
-1,51687465;-9,86774200
-1,51187465;-9,30917700
-1,50687465;-9,86774200
-1,50187465;-9,68134800
-1,49687465;-10,05413000
-1,49187465;-10,05413000
-1,48687465;-10,05413000
-1,48187465;-11,54343000
-1,47687465;-10,23991000
-1,47187465;-10,61270000
-1,46687465;-10,23991000
-1,46187465;-9,86774200
-1,45687465;-9,12278500
-1,45187465;-9,12278500
-1,44687465;-8,56422200
-1,44187465;-8,19205200
-1,43687465;-7,63348900
-1,43187465;-7,81988100
-1,42687465;-7,07492600
-1,42187465;-6,88853300
-1,41687465;-6,70275500
-1,41187465;-6,70275500
-1,40687465;-6,14419300
-1,40187465;-5,77140700
-1,39687465;-6,32997000
-1,39187465;-6,32997000
-1,38687465;-6,14419300
-1,38187465;-6,88853300
-1,37687465;-7,07492600
-1,37187465;-7,63348900
-1,36687465;-7,63348900
-1,36187465;-7,44709600
-1,35687465;-7,63348900
-1,35187465;-7,07492600
-1,34687465;-7,81988100
-1,34187465;-7,81988100
-1,33687465;-7,63348900
-1,33187465;-6,88853300
-1,32687465;-6,70275500
-1,32187465;-5,95780000
-1,31687465;-4,46850300
-1,31187465;-5,02706700
-1,30687465;-4,65428200
-1,30187465;-3,72354800
-1,29687465;-2,97859200
-1,29187465;-2,60642200
-1,28687465;-1,30290300
-1,28187465;-1,67568900
-1,27687465;0,00000000
-1,27187465;0,37217020
-1,26687465;1,30290300
-1,26187465;2,79281500
-1,25687465;3,72354800
-1,25187465;3,90994000
-1,24687465;4,84067400
-1,24187465;5,58562900
-1,23687465;5,77140700
-1,23187465;6,51636300
-1,22687465;6,70275500
-1,22187465;7,07492600
-1,21687465;7,63348900
-1,21187465;8,19205200
-1,20687465;8,37844500
-1,20187465;8,56422200
-1,19687465;8,56422200
-1,19187465;9,12278500
-1,18687465;9,30917700
-1,18187465;9,68134800
-1,17687465;10,23991000
-1,17187465;10,42630000
-1,16687465;8,75061500
-1,16187465;11,72982000
-1,15687465;12,28839000
-1,15187465;12,10199000
-1,14687465;11,91621000
-1,14187465;11,35704000
-1,13687465;12,66056000
-1,13187465;12,66056000
-1,12687465;12,47478000
-1,12187466;12,28839000
-1,11687466;12,10199000
-1,11187466;11,72982000
-1,10687466;12,66056000
-1,10187466;11,35704000
-1,09687466;11,72982000
-1,09187466;11,17126000
-1,08687466;11,17126000
-1,08187466;10,98487000
-1,07687466;10,79847000
-1,07187466;10,79847000
-1,06687466;11,17126000
-1,06187466;11,54343000
-1,05687466;11,91621000
-1,05187466;10,98487000
-1,04687466;12,10199000
-1,04187466;12,10199000
-1,03687466;11,35704000
-1,03187466;11,72982000
-1,02687466;11,72982000
-1,02187466;11,35704000
-1,01687466;11,54343000
-1,01187466;10,98487000
-1,00687466;10,98487000
-1,00187466;10,42630000
-0,99687466;9,86774200
-0,99187466;9,49557100
-0,98687466;10,23991000
-0,98187466;10,05413000
-0,97687466;9,49557100
-0,97187466;8,93700700
-0,96687466;9,30917700
-0,96187466;9,86774200
-0,95687466;9,49557100
-0,95187466;10,42630000
-0,94687466;10,23991000
-0,94187466;10,61270000
-0,93687466;10,61270000
-0,93187466;11,17126000
-0,92687466;11,17126000
-0,92187466;11,72982000
-0,91687466;11,72982000
-0,91187466;11,91621000
-0,90687466;11,72982000
-0,90187466;11,54343000
-0,89687466;10,79847000
-0,89187466;11,35704000
-0,88687466;10,42630000
-0,88187466;11,35704000
-0,87687466;10,79847000
-0,87187466;11,17126000
-0,86687466;11,35704000
-0,86187466;11,17126000
-0,85687466;11,72982000
-0,85187466;11,54343000
-0,84687466;10,79847000
-0,84187466;10,79847000
-0,83687466;11,35704000
-0,83187466;11,17126000
-0,82687466;12,10199000
-0,82187466;11,54343000
-0,81687466;12,10199000
-0,81187466;11,72982000
-0,80687466;11,91621000
-0,80187466;11,91621000
-0,79687466;11,72982000
-0,79187466;12,28839000
-0,78687466;12,10199000
-0,78187466;11,35704000
-0,77687466;10,79847000
-0,77187466;11,17126000
-0,76687466;10,61270000
-0,76187466;9,86774200
-0,75687466;9,30917700
-0,75187466;8,19205200
-0,74687466;6,70275500
-0,74187466;5,77140700
-0,73687466;5,02706700
-0,73187466;2,97859200
-0,72687467;2,04785900
-0,72187467;0,93073320
-0,71687467;-0,74434050
-0,71187467;-1,86146600
-0,70687467;-2,23425200
-0,70187467;-3,16498500
-0,69687467;-4,46850300
-0,69187467;-4,28211100
-0,68687467;-4,09571800
-0,68187467;-2,60642200
-0,67687467;-2,04785900
-0,67187467;-0,74434050
-0,66687467;0,00000000
-0,66187467;1,11712600
-0,65687467;2,04785900
-0,65187467;1,86146600
-0,64687467;1,86146600
-0,64187467;1,86146600
-0,63687467;1,48929600
-0,63187467;0,93073320
-0,62687467;-1,11712600
-0,62187467;-1,11712600
-0,61687467;-1,11712600
-0,61187467;-3,35137800
-0,60687467;-3,53715500
-0,60187467;-5,58562900
-0,59687467;-6,70275500
-0,59187467;-6,14419300
-0,58687467;-6,88853300
-0,58187467;-7,44709600
-0,57687467;-6,70275500
-0,57187467;-6,70275500
-0,56687467;-5,77140700
-0,56187467;-5,58562900
-0,55687467;-6,32997000
-0,55187467;-5,77140700
-0,54687467;-5,77140700
-0,54187467;-5,77140700
-0,53687467;-5,95780000
-0,53187467;-5,95780000
-0,52687467;-6,70275500
-0,52187467;-8,00565900
-0,51687467;-8,56422200
-0,51187467;-9,68134800
-0,50687467;-10,79847000
-0,50187467;-12,28839000
-0,49687467;-12,47478000
-0,49187467;-13,21912000
-0,48687467;-14,15047000
-0,48187467;-14,15047000
-0,47687467;-14,15047000
-0,47187467;-13,77768000
-0,46687467;-13,40551000
-0,46187467;-13,21912000
-0,45687467;-12,84695000
-0,45187467;-12,10199000
-0,44687467;-11,91621000
-0,44187467;-10,61270000
-0,43687467;-10,61270000
-0,43187467;-10,05413000
-0,42687467;-9,30917700
-0,42187467;-9,68134800
-0,41687467;-8,75061500
-0,41187467;-9,12278500
-0,40687467;-8,93700700
-0,40187467;-8,93700700
-0,39687467;-9,12278500
-0,39187467;-8,93700700
-0,38687467;-10,05413000
-0,38187467;-10,61270000
-0,37687467;-10,42630000
-0,37187467;-12,10199000
-0,36687467;-11,91621000
-0,36187467;-11,54343000
-0,35687467;-12,28839000
-0,35187467;-11,54343000
-0,34687467;-12,47478000
-0,34187467;-11,91621000
-0,33687467;-11,91621000
-0,33187468;-11,72982000
-0,32687468;-11,54343000
-0,32187468;-10,05413000
-0,31687468;-10,05413000
-0,31187468;-10,61270000
-0,30687468;-9,68134800
-0,30187468;-10,23991000
-0,29687468;-9,49557100
-0,29187468;-9,49557100
-0,28687468;-9,49557100
-0,28187468;-9,12278500
-0,27687468;-9,49557100
-0,27187468;-9,30917700
-0,26687468;-9,68134800
-0,26187468;-9,68134800
-0,25687468;-9,86774200
-0,25187468;-10,42630000
-0,24687468;-10,05413000
-0,24187468;-10,05413000
-0,23687468;-10,61270000
-0,23187468;-10,05413000
-0,22687468;-10,42630000
-0,22187468;-11,17126000
-0,21687468;-10,98487000
-0,21187468;-10,61270000
-0,20687468;-10,05413000
-0,20187468;-8,37844500
-0,19687468;-9,86774200
-0,19187468;-9,68134800
-0,18687468;-8,56422200
-0,18187468;-8,19205200
-0,17687468;-7,81988100
-0,17187468;-6,32997000
-0,16687468;-6,88853300
-0,16187468;-6,88853300
-0,15687468;-6,51636300
-0,15187468;-5,95780000
-0,14687468;-5,58562900
-0,14187468;-5,95780000
-0,13687468;-5,95780000
-0,13187468;-5,58562900
-0,12687468;-6,14419300
-0,12187468;-5,58562900
-0,11687468;-6,88853300
-0,11187468;-6,88853300
-0,10687468;-7,07492600
-0,10187468;-7,26131900
-0,09687468;-7,07492600
-0,09187468;-8,00565900
-0,08687468;-6,88853300
-0,08187468;-7,07492600
-0,07687468;-7,07492600
-0,07187468;-7,26131900
-0,06687468;-6,51636300
-0,06187468;-6,14419300
-0,05687468;-5,95780000
-0,05187468;-5,95780000
-0,04687468;-5,39923700
-0,04187468;-4,28211100
-0,03687468;-3,53715500
-0,03187468;-2,97859200
-0,02687468;-2,23425200
-0,02187468;-0,74434050
-0,01687468;-0,74434050
-0,01187468;0,93073320
-0,00687468;1,67568900
-0,00187468;2,04785900
0,00312532;3,53715500
0,00812532;3,90994000
0,01312532;4,65428200
0,01812532;5,39923700
0,02312532;5,58562900
0,02812532;6,70275500
0,03312532;6,70275500
0,03812532;6,88853300
0,04312532;7,44709600
0,04812532;8,00565900
0,05312532;8,19205200
0,05812532;7,81988100
0,06312531;9,30917700
0,06812531;8,93700700
0,07312531;9,12278500
0,07812531;9,86774200
0,08312531;10,23991000
0,08812531;9,86774200
0,09312531;10,79847000
0,09812531;11,72982000
0,10312531;12,28839000
0,10812531;12,28839000
0,11312531;12,66056000
0,11812531;13,77768000
0,12312531;12,84695000
0,12812531;13,59190000
0,13312531;13,21912000
0,13812531;12,28839000
0,14312531;10,98487000
0,14812531;12,10199000
0,15312531;12,66056000
0,15812531;12,10199000
0,16312531;11,35704000
0,16812531;11,17126000
0,17312531;10,79847000
0,17812531;10,98487000
0,18312531;11,91621000
0,18812531;10,61270000
0,19312531;10,42630000
0,19812531;11,17126000
0,20312531;10,98487000
0,20812531;11,35704000
0,21312531;11,72982000
0,21812531;11,54343000
0,22312531;11,72982000
0,22812531;11,54343000
0,23312531;12,28839000
0,23812531;11,35704000
0,24312531;10,61270000
0,24812531;10,98487000
0,25312531;10,61270000
0,25812531;10,42630000
0,26312531;9,86774200
0,26812531;9,49557100
0,27312531;7,44709600
0,27812531;8,93700700
0,28312531;9,30917700
0,28812531;8,37844500
0,29312531;8,56422200
0,29812531;8,56422200
0,30312531;8,93700700
0,30812531;10,05413000
0,31312531;10,23991000
0,31812531;10,61270000
0,32312531;10,79847000
0,32812531;10,79847000
0,33312531;10,79847000
0,33812531;11,17126000
0,34312531;10,79847000
0,34812531;11,17126000
0,35312531;10,98487000
0,35812531;11,17126000
0,36312531;11,17126000
0,36812531;10,61270000
0,37312531;10,42630000
0,37812531;10,42630000
0,38312531;10,79847000
0,38812531;10,42630000
0,39312531;10,79847000
0,39812531;10,42630000
0,40312531;10,23991000
0,40812531;10,98487000
0,41312531;10,79847000
0,41812531;11,35704000
0,42312531;10,79847000
0,42812531;10,61270000
0,43312531;10,61270000
0,43812531;11,17126000
0,44312531;11,35704000
0,44812531;10,98487000
0,45312531;11,17126000
0,45812531;11,35704000
0,46312530;10,61270000
0,46812530;11,35704000
0,47312530;10,79847000
0,47812530;10,98487000
0,48312530;10,98487000
0,48812530;10,79847000
0,49312530;9,30917700
0,49812530;9,86774200
0,50312530;9,30917700
0,50812530;8,56422200
0,51312530;7,63348900
0,51812530;5,95780000
0,52312530;5,02706700
0,52812530;3,72354800
0,53312530;2,79281500
0,53812530;1,11712600
0,54312530;-1,11712600
0,54812530;-1,11712600
0,55312530;-2,60642200
0,55812530;-3,72354800
0,56312530;-4,46850300
0,56812530;-4,65428200
0,57312530;-4,09571800
0,57812530;-4,09571800
0,58312530;-2,97859200
0,58812530;-2,23425200
0,59312530;-0,93073320
0,59812530;0,18577760
0,60312530;0,93073320
0,60812530;1,86146600
0,61312530;2,42002900
0,61812530;1,86146600
0,62312530;1,48929600
0,62812530;1,67568900
0,63312530;0,00000000
0,63812530;-0,74434050
0,64312530;-1,30290300
0,64812530;-2,79281500
0,65312530;-3,90994000
0,65812530;-5,02706700
0,66312530;-5,77140700
0,66812530;-6,88853300
0,67312530;-7,44709600
0,67812530;-7,26131900
0,68312530;-6,88853300
0,68812530;-6,88853300
0,69312530;-7,26131900
0,69812530;-6,88853300
0,70312530;-5,58562900
0,70812530;-5,77140700
0,71312530;-5,77140700
0,71812530;-5,77140700
0,72312530;-5,95780000
0,72812530;-5,95780000
0,73312530;-7,07492600
0,73812530;-8,19205200
0,74312530;-8,75061500
0,74812530;-10,42630000
0,75312530;-10,05413000
0,75812530;-10,79847000
0,76312530;-12,10199000
0,76812530;-12,84695000
0,77312530;-13,59190000
0,77812530;-13,77768000
0,78312530;-13,59190000
0,78812530;-13,96407000
0,79312530;-13,40551000
0,79812530;-13,03334000
0,80312530;-12,10199000
0,80812530;-12,47478000
0,81312530;-12,84695000
0,81812530;-11,35704000
0,82312530;-10,79847000
0,82812530;-10,98487000
0,83312530;-9,49557100
0,83812530;-9,68134800
0,84312530;-9,12278500
0,84812530;-8,19205200
0,85312530;-8,37844500
0,85812529;-8,75061500
0,86312529;-9,68134800
0,86812529;-9,49557100
0,87312529;-10,98487000
0,87812529;-10,42630000
0,88312529;-10,98487000
0,88812529;-10,98487000
0,89312529;-11,17126000
0,89812529;-11,91621000
0,90312529;-12,47478000
0,90812529;-11,54343000
0,91312529;-11,54343000
0,91812529;-12,10199000
0,92312529;-11,91621000
0,92812529;-11,91621000
0,93312529;-11,35704000
0,93812529;-10,98487000
0,94312529;-11,54343000
0,94812529;-10,98487000
0,95312529;-10,05413000
0,95812529;-10,05413000
0,96312529;-9,68134800
0,96812529;-9,49557100
0,97312529;-9,68134800
0,97812529;-9,30917700
0,98312529;-9,12278500
0,98812529;-9,49557100
0,99312529;-8,19205200
0,99812529;-9,49557100
1,00312529;-8,75061500
1,00812529;-7,26131900
1,01312529;-8,93700700
1,01812529;-10,61270000
1,02312529;-9,86774200
1,02812529;-10,42630000
1,03312529;-10,98487000
1,03812529;-10,61270000
1,04312529;-10,42630000
1,04812529;-10,61270000
1,05312529;-10,61270000
1,05812529;-10,42630000
1,06312529;-10,23991000
1,06812529;-9,68134800
1,07312529;-9,49557100
1,07812529;-8,93700700
1,08312529;-8,56422200
1,08812529;-8,56422200
1,09312529;-7,26131900
1,09812529;-7,26131900
1,10312529;-6,14419300
1,10812529;-6,32997000
1,11312529;-6,70275500
1,11812529;-5,95780000
1,12312529;-6,32997000
1,12812529;-5,95780000
1,13312529;-5,77140700
1,13812529;-6,32997000
1,14312529;-6,51636300
1,14812529;-6,88853300
1,15312529;-6,32997000
1,15812529;-7,07492600
1,16312529;-6,88853300
1,16812529;-7,26131900
1,17312529;-8,75061500
1,17812529;-7,26131900
1,18312529;-7,07492600
1,18812529;-6,70275500
1,19312529;-6,14419300
1,19812529;-6,70275500
1,20312529;-6,14419300
1,20812529;-5,77140700
1,21312529;-5,39923700
1,21812529;-4,65428200
1,22312529;-4,28211100
1,22812529;-2,60642200
1,23312529;-2,04785900
1,23812529;-0,55856290
1,24312529;-0,74434050
1,24812529;0,37217020
1,25312528;1,11712600
1,25812528;1,48929600
1,26312528;2,79281500
1,26812528;3,16498500
1,27312528;4,28211100
1,27812528;3,90994000
1,28312528;5,21284400
1,28812528;5,77140700
1,29312528;5,77140700
1,29812528;6,32997000
1,30312528;7,07492600
1,30812528;7,44709600
1,31312528;7,26131900
1,31812528;8,00565900
1,32312528;8,00565900
1,32812528;8,56422200
1,33312528;9,49557100
1,33812528;9,68134800
1,34312528;10,23991000
1,34812528;10,05413000
1,35312528;10,79847000
1,35812528;11,35704000
1,36312528;12,10199000
1,36812528;12,10199000
1,37312528;12,66056000
1,37812528;12,28839000
1,38312528;12,66056000
1,38812528;13,03334000
1,39312528;12,84695000
1,39812528;12,66056000
1,40312528;13,03334000
1,40812528;12,10199000
1,41312528;11,35704000
1,41812528;11,72982000
1,42312528;11,54343000
1,42812528;11,35704000
1,43312528;10,42630000
1,43812528;11,17126000
1,44312528;10,98487000
1,44812528;10,98487000
1,45312528;11,17126000
1,45812528;11,54343000
1,46312528;11,72982000
1,46812528;12,10199000
1,47312528;11,91621000
1,47812528;12,10199000
1,48312528;13,03334000
1,48812528;12,66056000
1,49312528;12,66056000
1,49812528;12,10199000
1,50312528;12,28839000
1,50812528;11,35704000
1,51312528;10,79847000
1,51812528;9,86774200
1,52312528;9,30917700
1,52812528;10,05413000
1,53312528;10,23991000
1,53812528;9,49557100
1,54312528;9,49557100
1,54812528;9,30917700
1,55312528;8,93700700
1,55812528;8,93700700
1,56312528;9,12278500
1,56812528;9,49557100
1,57312528;10,23991000
1,57812528;10,98487000
1,58312528;10,23991000
1,58812528;11,17126000
1,59312528;11,91621000
1,59812528;11,91621000
1,60312528;12,10199000
1,60812528;11,35704000
1,61312528;12,28839000
1,61812528;11,54343000
1,62312528;11,72982000
1,62812528;11,91621000
1,63312528;12,10199000
1,63812528;11,72982000
1,64312528;10,61270000
1,64812527;11,17126000
1,65312527;10,79847000
1,65812527;10,79847000
1,66312527;10,79847000
1,66812527;11,17126000
1,67312527;10,98487000
1,67812527;10,98487000
1,68312527;11,54343000
1,68812527;11,17126000
1,69312527;11,35704000
1,69812527;11,54343000
1,70312527;11,17126000
1,70812527;11,91621000
1,71312527;11,35704000
1,71812527;11,91621000
1,72312527;12,10199000
1,72812527;11,54343000
1,73312527;12,10199000
1,73812527;10,79847000
1,74312527;11,54343000
1,74812527;10,61270000
1,75312527;10,23991000
1,75812527;10,23991000
1,76312527;9,12278500
1,76812527;8,56422200
1,77312527;8,19205200
1,77812527;7,44709600
1,78312527;5,95780000
1,78812527;5,21284400
1,79312527;3,16498500
1,79812527;1,86146600
1,80312527;0,00000000
1,80812527;-1,30290300
1,81312527;-2,04785900
1,81812527;-3,35137800
1,82312527;-3,72354800
1,82812527;-4,46850300
1,83312527;-4,46850300
1,83812527;-3,72354800
1,84312527;-2,97859200
1,84812527;-1,86146600
1,85312527;-1,30290300
1,85812527;0,18577760
1,86312527;1,48929600
1,86812527;1,30290300
1,87312527;1,67568900
1,87812527;2,04785900
1,88312527;2,23425200
1,88812527;1,67568900
1,89312527;0,74434050
1,89812527;-0,37217020
1,90312527;-1,86146600
1,90812527;-2,79281500
1,91312527;-3,53715500
1,91812527;-4,09571800
1,92312527;-5,39923700
1,92812527;-5,95780000
1,93312527;-7,26131900
1,93812527;-7,44709600
1,94312527;-7,26131900
1,94812527;-7,63348900
1,95312527;-6,70275500
1,95812527;-6,14419300
1,96312527;-5,95780000
1,96812527;-5,58562900
1,97312527;-5,77140700
1,97812527;-5,58562900
1,98312527;-5,95780000
1,98812527;-6,32997000
1,99312527;-7,07492600
1,99812527;-7,81988100
2,00312527;-7,81988100
2,00812527;-8,56422200
2,01312527;-10,23991000
2,01812527;-11,54343000
2,02312527;-12,28839000
2,02812527;-12,28839000
2,03312527;-12,84695000
2,03812527;-14,15047000
2,04312526;-14,52264000
2,04812526;-14,52264000
2,05312526;-14,15047000
2,05812526;-14,15047000
2,06312526;-13,21912000
2,06812526;-12,47478000
2,07312526;-11,91621000
2,07812526;-11,35704000
2,08312526;-11,35704000
2,08812526;-10,79847000
2,09312526;-10,61270000
2,09812526;-8,93700700
2,10312526;-8,56422200
2,10812526;-9,12278500
2,11312526;-8,56422200
2,11812526;-9,12278500
2,12312526;-9,68134800
2,12812526;-8,75061500
2,13312526;-9,68134800
2,13812526;-9,68134800
2,14312526;-10,42630000
2,14812526;-10,61270000
2,15312526;-11,17126000
2,15812526;-11,72982000
2,16312526;-10,61270000
2,16812526;-11,54343000
2,17312526;-12,28839000
2,17812526;-11,54343000
2,18312526;-11,91621000
2,18812526;-11,54343000
2,19312526;-11,54343000
2,19812526;-11,72982000
2,20312526;-11,91621000
2,20812526;-9,68134800
2,21312526;-9,68134800
2,21812526;-9,86774200
2,22312526;-9,68134800
2,22812526;-9,68134800
2,23312526;-9,12278500
2,23812526;-8,93700700
2,24312526;-9,12278500
2,24812526;-8,93700700
2,25312526;-9,49557100
2,25812526;-9,12278500
2,26312526;-9,30917700
2,26812526;-10,23991000
2,27312526;-10,05413000
2,27812526;-10,61270000
2,28312526;-10,61270000
2,28812526;-10,23991000
2,29312526;-10,98487000
2,29812526;-10,42630000
2,30312526;-10,61270000
2,30812526;-10,61270000
2,31312526;-10,05413000
2,31812526;-9,68134800
2,32312526;-9,86774200
2,32812526;-8,56422200
2,33312526;-9,49557100
2,33812526;-9,49557100
2,34312526;-8,37844500
2,34812526;-7,81988100
2,35312526;-7,81988100
2,35812526;-7,26131900
2,36312526;-6,70275500
2,36812526;-6,51636300
2,37312526;-7,81988100
2,37812526;-5,95780000
2,38312526;-5,39923700
2,38812526;-4,65428200
2,39312526;-5,95780000
2,39812526;-6,14419300
2,40312526;-6,14419300
2,40812526;-5,95780000
2,41312526;-6,88853300
2,41812526;-7,44709600
2,42312526;-6,88853300
2,42812526;-6,88853300
2,43312526;-7,26131900
2,43812525;-7,26131900
2,44312525;-6,88853300
2,44812525;-5,95780000
2,45312525;-6,14419300
2,45812525;-6,14419300
2,46312525;-5,39923700
2,46812525;-5,77140700
2,47312525;-4,84067400
2,47812525;-4,28211100
2,48312525;-3,53715500
2,48812525;-3,35137800
2,49312525;-2,60642200
2,49812525;-1,86146600
2,50312525;-1,67568900
2,50812525;-0,55856290
2,51312525;1,11712600
2,51812525;1,11712600
2,52312525;2,60642200
2,52812525;2,97859200
2,53312525;3,72354800
2,53812525;5,21284400
2,54312525;6,14419300
2,54812525;5,77140700
2,55312525;7,07492600
2,55812525;7,07492600
2,56312525;7,63348900
2,56812525;8,93700700
2,57312525;8,56422200
2,57812525;9,12278500
2,58312525;9,30917700
2,58812525;8,93700700
2,59312525;9,49557100
2,59812525;10,05413000
2,60312525;9,30917700
2,60812525;10,79847000
2,61312525;10,05413000
2,61812525;10,79847000
2,62312525;11,72982000
2,62812525;11,72982000
2,63312525;12,28839000
2,63812525;12,47478000
2,64312525;12,66056000
2,64812525;13,03334000
2,65312525;13,03334000
2,65812525;12,84695000
2,66312525;13,59190000
2,66812525;13,03334000
2,67312525;11,17126000
2,67812525;11,91621000
2,68312525;11,72982000
2,68812525;11,91621000
2,69312525;11,17126000
2,69812525;11,17126000
2,70312525;11,17126000
2,70812525;12,28839000
2,71312525;12,28839000
2,71812525;11,35704000
2,72312525;10,79847000
2,72812525;11,35704000
2,73312525;11,72982000
2,73812525;12,84695000
2,74312525;12,28839000
2,74812525;12,66056000
2,75312525;12,28839000
2,75812525;12,66056000
2,76312525;12,28839000
2,76812525;12,28839000
2,77312525;11,17126000
2,77812525;11,35704000
2,78312525;10,79847000
2,78812525;10,61270000
2,79312525;9,86774200
2,79812525;9,86774200
2,80312525;10,23991000
2,80812525;9,12278500
2,81312525;9,30917700
2,81812525;9,86774200
2,82312525;10,42630000
2,82812525;9,68134800
2,83312525;10,05413000
2,83812524;10,42630000
2,84312524;10,79847000
2,84812524;11,17126000
2,85312524;10,79847000
2,85812524;11,17126000
2,86312524;11,35704000
2,86812524;11,17126000
2,87312524;11,35704000
2,87812524;11,17126000
2,88312524;11,72982000
2,88812524;11,72982000
2,89312524;11,35704000
2,89812524;11,91621000
2,90312524;11,54343000
2,90812524;10,98487000
2,91312524;11,35704000
2,91812524;11,72982000
2,92312524;11,72982000
2,92812524;11,54343000
2,93312524;11,17126000
2,93812524;11,17126000
2,94312524;11,35704000
2,94812524;12,10199000
2,95312524;11,72982000
2,95812524;11,72982000
2,96312524;11,72982000
2,96812524;11,54343000
2,97312524;13,03334000
2,97812524;11,72982000
2,98312524;11,72982000
2,98812524;10,98487000
2,99312524;11,35704000
2,99812524;10,98487000
3,00312524;11,35704000
3,00812524;11,35704000
3,01312524;11,17126000
3,01812524;10,79847000
3,02312524;10,42630000
3,02812524;9,30917700
3,03312524;9,12278500
3,03812524;8,37844500
3,04312524;6,70275500
3,04812524;5,95780000
3,05312524;3,72354800
3,05812524;2,97859200
3,06312524;2,04785900
3,06812524;0,93073320
3,07312524;-0,37217020
3,07812524;-2,04785900
3,08312524;-2,60642200
3,08812524;-3,16498500
3,09312524;-3,35137800
3,09812524;-3,53715500
3,10312524;-2,97859200
3,10812524;-1,67568900
3,11312524;-1,48929600
3,11812524;-0,55856290
3,12312524;0,18577760
3,12812524;1,11712600
3,13312524;1,86146600
3,13812524;2,42002900
3,14312524;2,60642200
3,14812524;2,60642200
3,15312524;1,48929600
3,15812524;0,93073320
3,16312524;-0,37217020
3,16812524;-1,30290300
3,17312524;-2,60642200
3,17812524;-4,09571800
3,18312524;-4,84067400
3,18812524;-5,02706700
3,19312524;-5,77140700
3,19812524;-5,95780000
3,20312524;-7,81988100
3,20812524;-7,26131900
3,21312524;-6,70275500
3,21812524;-6,70275500
3,22312524;-5,95780000
3,22812524;-5,95780000
3,23312523;-5,77140700
3,23812523;-5,95780000
3,24312523;-5,77140700
3,24812523;-5,21284400
3,25312523;-6,70275500
3,25812523;-6,32997000
3,26312523;-7,26131900
3,26812523;-8,93700700
3,27312523;-9,68134800
3,27812523;-9,68134800
3,28312523;-11,72982000
3,28812523;-12,10199000
3,29312523;-12,66056000
3,29812523;-13,21912000
3,30312523;-13,96407000
3,30812523;-14,15047000
3,31312523;-14,33624000
3,31812523;-13,77768000
3,32312523;-13,77768000
3,32812523;-12,84695000
3,33312523;-11,54343000
3,33812523;-11,54343000
3,34312523;-10,98487000
3,34812523;-10,05413000
3,35312523;-10,23991000
3,35812523;-9,49557100
3,36312523;-10,05413000
3,36812523;-9,30917700
3,37312523;-9,12278500
3,37812523;-9,12278500
3,38312523;-9,12278500
3,38812523;-8,75061500
3,39312523;-9,12278500
3,39812523;-9,68134800
3,40312523;-10,05413000
3,40812523;-11,72982000
3,41312523;-11,54343000
3,41812523;-11,91621000
3,42312523;-11,91621000
3,42812523;-11,91621000
3,43312523;-11,91621000
3,43812523;-12,10199000
3,44312523;-12,28839000
3,44812523;-11,17126000
3,45312523;-11,35704000
3,45812523;-11,54343000
3,46312523;-12,28839000
3,46812523;-11,35704000
3,47312523;-10,61270000
3,47812523;-10,42630000
3,48312523;-9,86774200
3,48812523;-9,68134800
3,49312523;-9,30917700
3,49812523;-9,49557100
3,50312523;-9,49557100
3,50812523;-9,30917700
3,51312523;-12,28839000
3,51812523;-9,49557100
3,52312523;-10,05413000
3,52812523;-9,68134800
3,53312523;-9,49557100
3,53812523;-10,42630000
3,54312523;-10,23991000
3,54812523;-11,17126000
3,55312523;-10,98487000
3,55812523;-10,61270000
3,56312523;-10,42630000
3,56812523;-11,54343000
3,57312523;-10,79847000
3,57812523;-10,05413000
3,58312523;-10,05413000
3,58812523;-9,68134800
3,59312523;-9,12278500
3,59812523;-9,49557100
3,60312523;-8,56422200
3,60812523;-8,75061500
3,61312523;-7,26131900
3,61812523;-7,63348900
3,62312523;-7,26131900
3,62812522;-6,32997000
3,63312522;-6,51636300
3,63812522;-6,51636300
3,64312522;-6,70275500
3,64812522;-6,32997000
3,65312522;-6,14419300
3,65812522;-6,32997000
3,66312522;-6,70275500
3,66812522;-5,95780000
3,67312522;-6,51636300
3,67812522;-6,32997000
3,68312522;-5,77140700
3,68812522;-6,14419300
